doc_id,dataset,split,min_confidence,mean_confidence,min_margin,mean_margin,n_fields,n_correct,n_recoverable,any_error,any_unrecoverable,address_prediction,company_prediction,date_prediction,total_prediction
X51005361897,SROIE,train,0.5963193774223328,0.8114686012268066,0.015528082847595215,0.06438079476356506,4,4.0,4.0,0.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,17/01/2018,27.55
X51005361898,SROIE,train,0.39048951864242554,0.7386766970157623,0.03855651617050171,0.11914658546447754,4,4.0,4.0,0.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,15/01/2018,55.10
X51005361900,SROIE,train,0.6509243249893188,0.8226709216833115,0.020940423011779785,0.06862550973892212,4,4.0,4.0,0.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,23/01/2018,18.00
X51005361900(1),SROIE,train,0.6509243249893188,0.8226709216833115,0.020940423011779785,0.06862550973892212,4,4.0,4.0,0.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,23/01/2018,18.00
X51005361907,SROIE,train,0.6753109097480774,0.8579169064760208,0.0034369826316833496,0.11009116470813751,4,3.0,4.0,1.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,12/02/2018,144.68
X51005361907(1),SROIE,train,0.6753109097480774,0.8579169064760208,0.0034369826316833496,0.11009116470813751,4,3.0,4.0,1.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,12/02/2018,144.68
X51005361946,SROIE,train,0.6436758041381836,0.8523114621639252,0.0014148354530334473,0.16484378278255463,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6,",MR. D.I.Y. (M) SDN BHD,14-03-18,RM 37.10
X51005361950,SROIE,train,0.6487101912498474,0.8306377232074738,0.0002745985984802246,0.1862863451242447,4,3.0,4.0,1.0,0.0,"LOT P.T. 2811,JALAN ANGSA,","99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",24-01-18,RM1.25
X51005361950(1),SROIE,train,0.6487101912498474,0.8306377232074738,0.0002745985984802246,0.1862863451242447,4,3.0,4.0,1.0,0.0,"LOT P.T. 2811,JALAN ANGSA,","99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",24-01-18,RM1.25
X51005365179,SROIE,train,0.6868541836738586,0.8653009533882141,0.0007379651069641113,0.020114004611968994,4,3.0,4.0,1.0,0.0,"NO.50,JALAN PBS 14/11,",3-1707067 (481500-M) C W KHOO HARDWARE SDN BHD,01-03-18,20.00
X51005365179(1),SROIE,train,0.6868541836738586,0.8653009533882141,0.0007379651069641113,0.020114004611968994,4,3.0,4.0,1.0,0.0,"NO.50,JALAN PBS 14/11,",3-1707067 (481500-M) C W KHOO HARDWARE SDN BHD,01-03-18,20.00
X51005433492,SROIE,train,0.6532459259033203,0.9022621214389801,0.0014720559120178223,0.1690627783536911,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 05 MAR 2018 18:24,05 MAR 2018,8.20
X51005433494,SROIE,train,0.6376597285270691,0.8817264288663864,0.0008248686790466309,0.17323356866836548,4,3.0,4.0,1.0,0.0,"3RD FLR,AEON TAMAN MALURI SC","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",06/03/2018,100.00
X51005433514,SROIE,train,0.6603521704673767,0.9036798477172852,0.0013778209686279297,0.1724185198545456,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 03 MAR 2018 18:22,03 MAR 2018,8.20
X51005433522,SROIE,train,0.6559315919876099,0.9029402881860733,0.0014435648918151855,0.16993100941181183,4,3.0,3.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 10 MAR 2018 18:24,10 MAR 2018,8.20
X51005433533,SROIE,train,0.6800705790519714,0.8045781701803207,0.0026828646659851074,0.042932912707328796,4,3.0,4.0,1.0,0.0,NO.59 JALAN PERMAS 9/5,PERNIAGAAN ZHENG HUI,09/03/2018,313.50
X51005433538,SROIE,train,0.6594976782798767,0.9048508554697037,0.000451505184173584,0.1692294329404831,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 12 MAR 2018 18:19,12 MAR 2018,8.20
X51005433541,SROIE,train,0.6544756889343262,0.9029562175273895,0.0014500617980957031,0.16926991939544678,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 14 MAR 2018 18:40,14 MAR 2018,8.20
X51005433552,SROIE,train,0.6529051661491394,0.8460629135370255,0.003961503505706787,0.040673017501831055,4,3.0,4.0,1.0,0.0,JALAN PERMAS UTARA 1.,WARAKUYA PERMAS CITY SDN BHD,10/03/2018,49.60
X51005433553,SROIE,train,0.6960530281066895,0.8617535084486008,0.0017691850662231445,0.18659383058547974,4,4.0,4.0,0.0,0.0,"1,JALAN DESA TEBRAU,",YHM AEON TEBRAU CITY,11/03/2018,13.10
X51005441398,SROIE,train,0.6709086894989014,0.8691320270299911,0.001312851905822754,0.011565104126930237,4,2.0,4.0,1.0,0.0,"AVTIVO PLAZA,LOT B-F-11,BLOCK B",BREWERY TAP,30/03/2018,179.00
X51005441401,SROIE,train,0.6957027912139893,0.8749904036521912,0.0047907233238220215,0.04795660078525543,4,4.0,4.0,0.0,0.0,"109,SS21/1A, DAMANSARA UTAMA",THREE STOOGES BISTRO & CAFE,12/03/2018,343.95
X51005441402,SROIE,train,0.6972656846046448,0.8736863434314728,0.00886082649230957,0.049933016300201416,4,4.0,4.0,0.0,0.0,"109,SS21/1A, DAMANSARA UTAMA",THREE STOOGES BISTRO & CAFE,03/03/2018,174.90
X51005441407,SROIE,train,0.6843274831771851,0.8916678875684738,0.000956416130065918,0.05375784635543823,4,3.0,4.0,1.0,0.0,"JALAN KENARI 5,BANDAR PUCHONG JAYA,",GEOVENTURE TASTE OF THE WORLD SDN BHD,5/3/2018,RM 100.00
X51005441408,SROIE,train,0.6778444647789001,0.8996938318014145,0.0032825469970703125,0.03343227505683899,4,4.0,4.0,0.0,0.0,"78G,JALAN SS21/62,",32 PUB & BISTRO OWN BY CNU TRADING,10-03-2018,190.00
X51005442327,SROIE,train,0.6559767127037048,0.9018419235944748,4.583597183227539e-05,0.16985869407653809,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 18 MAR 2018 18:25,18 MAR 2018,8.60
X51005442333,SROIE,train,0.6480895280838013,0.8981692343950272,0.0017122626304626465,0.1697942018508911,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 27 MAR 2018 18:46,27 MAR 2018,6.90
X51005442338,SROIE,train,0.6694299578666687,0.8650462478399277,0.005023539066314697,0.021099284291267395,4,4.0,4.0,0.0,0.0,"379,JALAN PERMAS SATU,",PASAR MINI JIN SENG,18/03/18,28.60
X51005442341,SROIE,train,6.193397712195292e-05,0.6399575334744441,1.5161465853452682e-05,0.17821191798429936,4,4.0,4.0,0.0,0.0,"K3-113,JL IBRAHIM SULTAN",RESTAURANT SIN DU,09/03/2018,170.00
X51005442344,SROIE,train,0.6653222441673279,0.880365639925003,0.004948318004608154,0.04152262210845947,4,2.0,4.0,1.0,0.0,"NO4,JALAN PERJIRANAN 10,",YONG TAT HARDWARE TRADING,13/03/2018,100.88
X51005442346,SROIE,train,0.427812784910202,0.7497611120343208,0.02360326051712036,0.06240524351596832,4,3.0,4.0,1.0,0.0,NO.59 JALAN PERMAS 9/5,PERNIAGAAN ZHENG HUI,15/03/2018,7.55
X51005442361,SROIE,train,0.40868473052978516,0.801788717508316,0.011028587818145752,0.05649617314338684,4,3.0,4.0,1.0,0.0,"LOT 50,FLOOR T2,SKY AVENUE GENTING HIGHLANDS",MORGANFIELD'S R HORNG OF SDCKY BONES TIME LESS KITCHENETTE SDN BHD,2018-03-23,593.10
X51005442376,SROIE,train,0.6586250066757202,0.9051393568515778,0.0013538599014282227,0.1686180979013443,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 22 MAR 2018 18:24,22 MAR 2018,7.60
X51005442378,SROIE,train,0.6330822110176086,0.8405484706163406,0.003683328628540039,0.1690284013748169,4,4.0,4.0,0.0,0.0,"LOT R1,KWS REHAT & RAWAT PAGOH ARAH UTARA,",TQ FOR SHOPPING WITH MYNEWS.COM PAGOH REST AND SERVICE AREA,23/03/2018,10.00
X51005442379,SROIE,train,0.6639108657836914,0.905885860323906,0.0013945698738098145,0.17065507173538208,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 24 MAR 2018 18:23,24 MAR 2018,9.20
X51005442383,SROIE,train,0.613301157951355,0.8420134335756302,0.009193658828735352,0.0695633515715599,4,3.0,4.0,1.0,0.0,"18,JALAN PERMAS 10/7",CARREFOUR RESTAURANT,20/03/2018,0.00
X51005442384,SROIE,train,0.6503422260284424,0.9019448757171631,0.0009282827377319336,0.1676296442747116,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 19 MAR 2018 18:26,19 MAR 2018,8.20
X51005442386,SROIE,train,0.6550343036651611,0.9034253060817719,0.000655055046081543,0.16850751638412476,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 21 MAR 2018 17:59,21 MAR 2018,8.70
X51005442392,SROIE,train,0.6516728401184082,0.9027805477380753,0.0016574263572692871,0.16854125261306763,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 29 MAR 2018 18:19,29 MAR 2018,7.10
X51005442394,SROIE,train,0.6597583889961243,0.9048025906085968,0.001383066177368164,0.16966958343982697,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 30 MAR 2018 18:17,30 MAR 2018,8.20
X51005442397,SROIE,train,0.3488364517688751,0.747982881963253,0.00028377771377563477,0.052771031856536865,4,4.0,4.0,0.0,0.0,NO 14& 16 JALAN PERMAS 4/3 BANDAR BARU PERMAS JAY,TRIPLE SIX POINT ENTERPRISE 666,25-03-2018,7.60
X51005444033,SROIE,train,0.6831021904945374,0.8759636282920837,0.002391517162322998,0.1907423734664917,4,3.0,4.0,1.0,0.0,"PLAZA BATAI,DAMANSARA HEIGHTS",B.I.G. BEN'S INDEPENDENT GROCER BENS INDEPENDENT GROCER SDN. BHD,12/03/18,53.50
X51005444037,SROIE,train,0.6086823344230652,0.8717585504055023,0.004023075103759766,0.16515198349952698,4,4.0,4.0,0.0,0.0,"JLN KIARA,MONT KIARA",PERI-PERI CHICKEN NANDO'S CHICKENLAND MALAYSIA SDN BHD,28 MAR 18,129.30
X51005444045,SROIE,train,0.6618959903717041,0.8624522089958191,0.0008685588836669922,0.16692578792572021,4,4.0,4.0,0.0,0.0,"LOT P.T. 2811,JALAN ANGSA,","99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",19-03-18,11.40
X51005447832,SROIE,train,0.5885894894599915,0.8349438160657883,0.003888547420501709,0.11764993146061897,4,4.0,4.0,0.0,0.0,"LOT 485,TMN LEMBAH KERAMAT",PETRODELI ENTERPRISE,26/02/18,85.54
X51005447833,SROIE,train,0.5824413299560547,0.8340133428573608,0.0033139586448669434,0.1131737008690834,4,4.0,4.0,0.0,0.0,"176 JLN SUNGEI BESI,",SUN WONG KUT SDN BHD,21/02/18,88.17
X51005447839,SROIE,train,0.7141676545143127,0.9056841433048248,0.0009663105010986328,0.07704532146453857,4,4.0,4.0,0.0,0.0,"13,JLN TASIK UTAMA 8",RESTAURANT JIAWEI,9/3/2018,65.20
X51005447840,SROIE,train,0.6128926873207092,0.8373133987188339,0.0014544129371643066,0.19597068428993225,4,3.0,4.0,1.0,0.0,"NO 19-G& 19-1& 19-2 JALAN TASIK UTAMA 4,",PASARAYA BORONG PINTAR SDN BHD,14/03/2018,4.00
X51005447848,SROIE,train,0.6550875306129456,0.8517850637435913,0.0009938478469848633,0.1307421252131462,4,4.0,4.0,0.0,0.0,"TAMAN SEA,47400",LIAN CHI PU TIAN VEGETARIAN RESTAURANT SDN BHD,06/01/18,53.55
X51005447850,SROIE,train,0.6004126667976379,0.8298465013504028,0.0015367865562438965,0.20797649025917053,4,2.0,3.0,1.0,1.0,"NO 19-G& 19-1& 19-2 JALAN TASIK UTAMA 4,",PASARAYA BORONG PINTAR SDN BHD,04/03/2018,1.00
X51005447852,SROIE,train,0.5959362387657166,0.8130685687065125,0.0015471577644348145,0.1716124266386032,4,3.0,4.0,1.0,0.0,"LOT P.T. 2811,JALAN ANGSA,","99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",20-02-18,10.00
X51005447853,SROIE,train,0.6738535761833191,0.8776980042457581,6.22868537902832e-05,0.19410714507102966,4,4.0,4.0,0.0,0.0,TAMAN BERKELEY,"99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",05-02-18,141.50
X51005447860,SROIE,train,0.6419331431388855,0.8759031891822815,0.0008286237716674805,0.16475580632686615,4,4.0,4.0,0.0,0.0,"3RD FLR,AEON TAMAN MALURI SC","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",19/02/2018,17.70
X51005447861,SROIE,train,0.7372674345970154,0.8882356286048889,0.003926992416381836,0.011977046728134155,4,3.0,4.0,1.0,0.0,"NO 8,JALAN 7/118B,DESA TUN RAZAK",POPULAR BOOK CO. (M) SDN BHD,01/03/18,19.78
X51005453729,SROIE,train,0.6913695335388184,0.8796309977769852,0.00033336877822875977,0.181288942694664,4,3.0,4.0,1.0,0.0,"TAMAN SERDANG RAYA,",3180303 LIAN HING STATIONERY SDN BHD,27/03/2018,100.00
X51005453801,SROIE,train,0.653010368347168,0.87000872194767,0.004771828651428223,0.11704564467072487,4,4.0,4.0,0.0,0.0,"19,JALAN KANCIL,","3180303 GL HANDICRAFT & TAIL ORING 19,JALAN KANCIL,",20/03/2018,102.00
X51005453802,SROIE,train,0.7008786797523499,0.8901387602090836,0.00015270709991455078,0.1774040311574936,4,4.0,4.0,0.0,0.0,TAMAN SERDANG RAYA.,3180303 LIAN HING STATIONERY SDN BHD,30/03/2018,159.00
X51005453804,SROIE,train,0.7060567140579224,0.8779337406158447,0.0004668235778808594,0.18515321612358093,4,4.0,4.0,0.0,0.0,"NO.32 & 33,JALAN SR 1/9,SEKSYEN 9,",3180303 LIAN HING STATIONERY SDN BHD,27/03/2018,12.00
X51005568827,SROIE,train,0.6824070811271667,0.8763138502836227,0.0008781552314758301,0.038743168115615845,4,4.0,4.0,0.0,0.0,NO. 1 JALAN PUTERI 7/10,BANH MI CAFE DIMILIKI: BANH MI CAFE SDN BHD 1110644-W,29-10-2017,23.25
X51005568829,SROIE,train,0.7145724296569824,0.8561892807483673,0.003140866756439209,0.17163969948887825,4,3.0,4.0,1.0,0.0,NO.22 JALAN PUTERI 2/4,THAI DELICIOUS RESTAURANT,02/02/2017,100.00
X51005568880,SROIE,train,0.6981195211410522,0.8464268147945404,7.361173629760742e-05,0.026551440358161926,4,3.0,4.0,1.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG,",MR.D.I.Y(M)SDN BHD,5/40/160,RM 15.90
X51005568881,SROIE,train,0.713984489440918,0.8781025409698486,0.004887104034423828,0.182915598154068,4,4.0,4.0,0.0,0.0,"NO 37,JALAN MANIS 7,TAMAN SEGAR,",HON HWA HARDWARE TRADING,21/09/2017,10.40
X51005568884,SROIE,train,0.5486615300178528,0.7954831421375275,0.0020615458488464355,0.1766507774591446,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6,",MR. D.I.Y. SDN BHD,24-11-17,RM 3.90
X51005568891,SROIE,train,0.7359837293624878,0.8996122181415558,0.0015064477920532227,0.18724539875984192,4,3.0,4.0,1.0,0.0,"NO 37,JALAN MANIS 7,TAMAN SEGAR,",HON HWA HARDWARE TRADING,08/02/2017,12.00
X51005568898,SROIE,train,0.6158902049064636,0.8229115754365921,0.0011630058288574219,0.12718629837036133,4,3.0,4.0,1.0,0.0,14 JALAN MANIS 4 TAMAN SEGAR 56100 KL,VIVOPAC MARKETING SDN BHD (1070687-M) 14 JALAN MANIS 4 TAMAN SEGAR 56100 KL,30/05/2017,17.75
X51005568899,SROIE,train,0.5609451532363892,0.7966977804899216,0.0013179183006286621,0.1658925563097,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6,",MR. D.I.Y. SDN BHD,18-10-17,RM 5.90
X51005568900,SROIE,train,0.5783067941665649,0.8004943281412125,0.00023299455642700195,0.16590578854084015,4,3.0,4.0,1.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6,",MR. D.I.Y. SDN BHD,28-12-17,RM 10.00
X51005568911,SROIE,train,0.6417209506034851,0.8341262340545654,0.0018559098243713379,0.17229892313480377,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KWANSAN PERINDUSTRIAN BALANKONG,",MR. D.I.Y. (KUCHAI) SDN BHD,08-03-17,RM 37.80
X51005568911(1),SROIE,train,0.6417209506034851,0.8341262340545654,0.0018559098243713379,0.17229892313480377,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KWANSAN PERINDUSTRIAN BALANKONG,",MR. D.I.Y. (KUCHAI) SDN BHD,08-03-17,RM 37.80
X51005568913,SROIE,train,0.6914536356925964,0.8955107629299164,0.005392313003540039,0.04135942459106445,4,4.0,4.0,0.0,0.0,NO 2A JALAN COCHRANE,IKANO HANDEL SDN BHD,27/07/17,538.00
X51005568913(1),SROIE,train,0.6914536356925964,0.8955107629299164,0.005392313003540039,0.04135942459106445,4,4.0,4.0,0.0,0.0,NO 2A JALAN COCHRANE,IKANO HANDEL SDN BHD,27/07/17,538.00
X51005568914,SROIE,train,0.6934559941291809,0.8757100254297256,0.005556285381317139,0.04373741149902344,4,3.0,4.0,1.0,0.0,NO 2A JALAN COCHRANE,IKANO HANDEL SDN BHD,09/08/17,90.00
X51005568914(1),SROIE,train,0.6934559941291809,0.8757100254297256,0.005556285381317139,0.04373741149902344,4,3.0,4.0,1.0,0.0,NO 2A JALAN COCHRANE,IKANO HANDEL SDN BHD,09/08/17,90.00
X51005577192,SROIE,train,0.5272305011749268,0.813798651099205,0.0034620165824890137,0.07217548042535782,4,3.0,4.0,1.0,0.0,"TAMAN PERINDUSTRIAN BUKIT SERDANG,",FY EAGLE ENTERPRISE,04/12/2017,6.60
X51005577192(1),SROIE,train,0.5272305011749268,0.813798651099205,0.0034620165824890137,0.07217548042535782,4,3.0,4.0,1.0,0.0,"TAMAN PERINDUSTRIAN BUKIT SERDANG,",FY EAGLE ENTERPRISE,04/12/2017,6.60
X51005587254,SROIE,train,0.7000710964202881,0.855008602142334,0.0005153417587280273,0.03423456847667694,4,4.0,4.0,0.0,0.0,"4-20,JALAN RIA 25/62 TAMAN SRI MUDA","TRI SHAAS SDN BHD (728515-M) MYDIN MART SRI MUDA 4-20,JALAN RIA 25/62 TAMAN SRI MUDA",13/03/2017,5.00
X51005587267,SROIE,train,0.7125742435455322,0.8804865479469299,0.0003184080123901367,0.03679847717285156,4,3.0,4.0,1.0,0.0,"4-20,JALAN RIA 25/62 TAMAN SRI MUDA",MYDIN TRI SHAAS SDN BHD (728515-N) MYDIN MART SRI MUDA,4/02/2017,100.10
X51005605284,SROIE,train,0.7195453643798828,0.8668994605541229,0.009955286979675293,0.1913345754146576,4,3.0,4.0,1.0,0.0,"NO 1&3,JALAN ANGSA DELIMA 12,",ADVANCO COMPANY,23/03/2018,84.00
X51005605284(1),SROIE,train,0.7195453643798828,0.8668994605541229,0.009955286979675293,0.1913345754146576,4,3.0,4.0,1.0,0.0,"NO 1&3,JALAN ANGSA DELIMA 12,",ADVANCO COMPANY,23/03/2018,84.00
X51005605284(2),SROIE,train,0.7195453643798828,0.8668994605541229,0.009955286979675293,0.1913345754146576,4,3.0,4.0,1.0,0.0,"NO 1&3,JALAN ANGSA DELIMA 12,",ADVANCO COMPANY,23/03/2018,84.00
X51005605285,SROIE,train,0.6574500799179077,0.8712703585624695,0.0008985996246337891,0.1700320988893509,4,4.0,4.0,0.0,0.0,"3 FLOOR,AEON TAMAN MALURI SC","AEON CO. (M) BHD. (126926-H) 3 FLOOR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",22/03/2018,5.90
