doc_id,dataset,split,min_confidence,mean_confidence,min_margin,mean_margin,n_fields,n_correct,n_recoverable,any_error,any_unrecoverable,address_prediction,company_prediction,date_prediction,total_prediction
X51005301659,SROIE,train,0.8384057879447937,0.9543182551860809,0.0033716559410095215,0.2571185232809512,4,4.0,4.0,0.0,0.0,"NO.113G & 115G,JALAN SETIA GEMBILANG",HOME MASTER HARDWARE &,22/12/2017,15.90
X51005301661,SROIE,train,0.8022100925445557,0.9473081529140472,0.0023202896118164062,0.02653941512107849,4,3.0,4.0,1.0,0.0,"NO: 28,JALAN ASTANA 1C,",LIGHTROOM GALLERY SDN BHD,20/12/2017,66.04
X51005301667,SROIE,train,0.7618727684020996,0.9337096214294434,0.0009111762046813965,0.05030113458633423,4,4.0,4.0,0.0,0.0,"NO: 28,JALAN ASTANA 1C,",LIGHTROOM GALLERY SDN BHD,20/11/2017,39.80
X51005303661,SROIE,train,0.6126071810722351,0.9005617499351501,0.0023573637008666992,0.013667389750480652,4,3.0,4.0,1.0,0.0,"NO: 28,JALAN ASTANA 1C,",LIGHTROOM GALLERY SDN BHD,20/12/2017,68.87
X51005306399,SROIE,train,0.7026763558387756,0.9171557426452637,0.004652798175811768,0.2702797009696951,4,4.0,4.0,0.0,0.0,LOT 2685 JLN GENTING KLANG,SHELL ISNI PETRO TRADING,18/03/18,86.00
X51005337872,SROIE,train,0.9137468338012695,0.9756487905979156,0.0007073283195495605,0.2660302942385897,4,4.0,4.0,0.0,0.0,"75,JALAN SS 22/19,DAMANSARA JAYA,47400 PJ,","SYL ROASTED DELIGHTS SDN. BHD. 1227039 75,JALAN SS 22/19,DAMANSARA JAYA,47400 PJ,",06/03/2018,54.50
X51005361883,SROIE,train,0.4265998303890228,0.8538583442568779,0.0027133822441101074,0.019463054835796356,4,4.0,4.0,0.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS (001451637-M),18/01/2018,4.90
X51005361895,SROIE,train,0.9202428460121155,0.96995609998703,0.0016918182373046875,0.24810004234313965,4,3.0,4.0,1.0,0.0,"TAMAN SEJATI,",FUYI MINI MARKET BR NO.: 0195932-X,25/01/2018,50.00
X51005361897,SROIE,train,0.8168046474456787,0.9504701048135757,0.005469322204589844,0.03124508261680603,4,4.0,4.0,0.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,17/01/2018,27.55
X51005361898,SROIE,train,0.5945746302604675,0.8914400786161423,0.011004626750946045,0.08176934719085693,4,4.0,4.0,0.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,15/01/2018,55.10
X51005361900,SROIE,train,0.8502930998802185,0.9566232860088348,0.003322303295135498,0.012637048959732056,4,4.0,4.0,0.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,23/01/2018,18.00
X51005361900(1),SROIE,train,0.8502930998802185,0.9566232860088348,0.003322303295135498,0.012637048959732056,4,4.0,4.0,0.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,23/01/2018,18.00
X51005361907,SROIE,train,0.8856809139251709,0.9466076344251633,0.005606353282928467,0.18494895473122597,4,4.0,4.0,0.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,12/02/2018,153.35
X51005361907(1),SROIE,train,0.8856809139251709,0.9466076344251633,0.005606353282928467,0.18494895473122597,4,4.0,4.0,0.0,0.0,"NO. 53,JALAN BESAR,45600 BATANG BERJUNTAI",TEO HENG STATIONERY & BOOKS,12/02/2018,153.35
X51005361946,SROIE,train,0.7764762043952942,0.9275061637163162,0.0003267526626586914,0.2369336187839508,4,4.0,4.0,0.0,0.0,"KAWASAN PERINDUSTRIAN BALAKONG,","MR. D.I.Y. (M) SDN BHD (CO REG :860671-D) LOT 1851-A & 1851-B,JALAN KPB 6,",14-03-18,RM 37.10
X51005361950,SROIE,train,0.7749762535095215,0.9384734928607941,0.00022286176681518555,0.265721395611763,4,4.0,4.0,0.0,0.0,"41150 KLANG,SELANGOR","99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA,",24-01-18,2.50
X51005361950(1),SROIE,train,0.7749762535095215,0.9384734928607941,0.00022286176681518555,0.265721395611763,4,4.0,4.0,0.0,0.0,"41150 KLANG,SELANGOR","99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA,",24-01-18,2.50
X51005365179,SROIE,train,0.8372018933296204,0.9498517215251923,0.0009215474128723145,0.006856009364128113,4,4.0,4.0,0.0,0.0,"NO.50,JALAN PBS 14/11,",3-1707067 (481500-M) C W KHOO HARDWARE SDN BHD,01-03-18,21.20
X51005365179(1),SROIE,train,0.8372018933296204,0.9498517215251923,0.0009215474128723145,0.006856009364128113,4,4.0,4.0,0.0,0.0,"NO.50,JALAN PBS 14/11,",3-1707067 (481500-M) C W KHOO HARDWARE SDN BHD,01-03-18,21.20
X51005433492,SROIE,train,0.964660108089447,0.9892933517694473,2.8967857360839844e-05,0.24233153462409973,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 05 MAR 2018 18:24,05 MAR 2018,8.20
X51005433494,SROIE,train,0.8778099417686462,0.9620228260755539,0.0001704692840576172,0.24571113288402557,4,3.0,4.0,1.0,0.0,"JLN JEJAKA,TAMAN MALURI","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",06/03/2018,100.00
X51005433514,SROIE,train,0.9674831628799438,0.9901546686887741,6.878376007080078e-05,0.24312558770179749,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 03 MAR 2018 18:22,03 MAR 2018,8.20
X51005433522,SROIE,train,0.9660121202468872,0.9897346645593643,3.5881996154785156e-05,0.24255751073360443,4,3.0,3.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 10 MAR 2018 18:24,10 MAR 2018,8.20
X51005433533,SROIE,train,0.8369316458702087,0.9402653276920319,0.000794529914855957,0.08862927556037903,4,3.0,4.0,1.0,0.0,NO.59 JALAN PERMAS 9/5,PERNIAGAAN ZHENG HUI,09/03/2018,313.50
X51005433538,SROIE,train,0.9735603928565979,0.9919500052928925,3.540515899658203e-05,0.24431739747524261,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 12 MAR 2018 18:19,12 MAR 2018,8.20
X51005433541,SROIE,train,0.9677226543426514,0.9902286529541016,3.3855438232421875e-05,0.24310877919197083,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 14 MAR 2018 18:40,14 MAR 2018,8.20
X51005433552,SROIE,train,0.8192772269248962,0.9521830230951309,0.0009226202964782715,0.006172671914100647,4,3.0,4.0,1.0,0.0,JALAN PERMAS UTARA 1.,WARAKUYA PERMAS CITY SDN BHD,DATE: 10/03/2018 5:41:06,30.00
X51005433553,SROIE,train,0.8557295203208923,0.9556857794523239,0.0007162690162658691,0.25103962421417236,4,4.0,4.0,0.0,0.0,"1,JALAN DESA TEBRAU,","YHM AEON TEBRAU CITY S117,SECOND FLOOR,",11/03/2018,13.10
X51005441398,SROIE,train,0.9067713618278503,0.9691121429204941,0.0006477832794189453,0.012100160121917725,4,2.0,4.0,1.0,0.0,"NO1.JALAN PJU 9/1,D'SARA AVEVUE",BREWERY TAP,30/03/2018,179.00
X51005441401,SROIE,train,0.9428923726081848,0.9700847715139389,0.002570033073425293,0.038610100746154785,4,4.0,4.0,0.0,0.0,"109,SS21/1A, DAMANSARA UTAMA",THREE STOOGES,12/03/2018,343.95
X51005441402,SROIE,train,0.9312614798545837,0.9678560793399811,0.0070839524269104,0.03239566087722778,4,4.0,4.0,0.0,0.0,"109,SS21/1A, DAMANSARA UTAMA",THREE STOOGES,03/03/2018,174.90
X51005441407,SROIE,train,0.8986060619354248,0.970669612288475,0.0003998279571533203,0.009182453155517578,4,3.0,4.0,1.0,0.0,"LOT 38,39 101 BOULEVARD,",TASTE OF THE WORLD SDN BHD,DATE : 5/3/2018 22:52:33,RM 100.00
X51005441408,SROIE,train,0.9693817496299744,0.9881316423416138,0.0012216567993164062,0.027361690998077393,4,4.0,4.0,0.0,0.0,"78G,JALAN SS21/62,",32 PUB & BISTRO OWN BY CNU TRADING,10-03-2018,190.00
X51005442327,SROIE,train,0.9673229455947876,0.9895680695772171,3.147125244140625e-05,0.2428048849105835,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 18 MAR 2018 18:25,18 MAR 2018,8.60
X51005442333,SROIE,train,0.955549418926239,0.9857757389545441,1.990795135498047e-05,0.23978878557682037,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 27 MAR 2018 18:46,27 MAR 2018,6.90
X51005442338,SROIE,train,0.8884100317955017,0.9638025909662247,0.007665753364562988,0.07130302488803864,4,4.0,4.0,0.0,0.0,"379,JALAN PERMAS SATU,",PASAR MINI JIN SENG,18/03/18,28.60
X51005442341,SROIE,train,0.3321901857852936,0.7917166575789452,0.006229817867279053,0.28963131085038185,4,4.0,4.0,0.0,0.0,80300 JOHOR BAHRU,RESTAURANT SIN DU,09/03/2018,170.00
X51005442344,SROIE,train,0.8627086281776428,0.9628156274557114,0.0005916953086853027,0.008264556527137756,4,3.0,4.0,1.0,0.0,"NO4,JALAN PERJIRANAN 10,",YONG TAT HARDWARE TRADING,13/03/2018,100.90
X51005442346,SROIE,train,0.26064014434814453,0.8103017657995224,0.002661466598510742,0.03026542067527771,4,4.0,4.0,0.0,0.0,NO.59 JALAN PERMAS 9/5,PERNIAGAAN ZHENG HUI,15/03/2018,8.00
X51005442361,SROIE,train,0.03684871271252632,0.605387625284493,0.00031810998916625977,0.022310243919491768,4,3.0,4.0,1.0,0.0,"LOT 50,FLOOR T2,SKY AVENUE GENTING HIGHLANDS",MORGANFIELD'S R HORNG OF SDCKY BONES,2018-03-23,593.10
X51005442376,SROIE,train,0.9748175144195557,0.9921939969062805,3.9696693420410156e-05,0.24456553161144257,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 22 MAR 2018 18:24,22 MAR 2018,7.60
X51005442378,SROIE,train,0.8704224824905396,0.9475682377815247,0.0001283884048461914,0.23440806567668915,4,4.0,4.0,0.0,0.0,"LOT R1,KWS REHAT & RAWAT PAGOH ARAH UTARA,","TQ FOR SHOPPING WITH MYNEWS.COM PAGOH REST AND SERVICE AREA LOT R1,KWS REHAT & RAWAT PAGOH ARAH UTARA,",23/03/2018,10.00
X51005442379,SROIE,train,0.9711936116218567,0.9913134276866913,4.124641418457031e-05,0.24382196366786957,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 24 MAR 2018 18:23,24 MAR 2018,9.20
X51005442383,SROIE,train,0.9349141716957092,0.9807394742965698,0.0014407038688659668,0.05919086933135986,4,3.0,4.0,1.0,0.0,"18,JALAN PERMAS 10/7",CARREFOUR RESTAURANT,20/03/2018,0.00
X51005442384,SROIE,train,0.9686739444732666,0.9902370274066925,2.7179718017578125e-05,0.24308103322982788,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 19 MAR 2018 18:26,19 MAR 2018,8.20
X51005442386,SROIE,train,0.9702326059341431,0.9907280504703522,2.944469451904297e-05,0.24335217475891113,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 21 MAR 2018 17:59,21 MAR 2018,8.70
X51005442392,SROIE,train,0.9663835167884827,0.9895936846733093,3.2901763916015625e-05,0.242902010679245,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 29 MAR 2018 18:19,29 MAR 2018,7.10
X51005442394,SROIE,train,0.9697652459144592,0.9908176809549332,4.2319297790527344e-05,0.2434302270412445,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD 30 MAR 2018 18:17,30 MAR 2018,8.20
X51005442397,SROIE,train,0.6773707270622253,0.9174910932779312,9.495019912719727e-05,0.03518745303153992,4,3.0,4.0,1.0,0.0,NO 14& 16 JALAN PERMAS 4/3 BANDAR BARU PERMAS JAY,TRIPLE SIX POINT ENTERPRISE 666 NO 14& 16 JALAN PERMAS 4/3 BANDAR BARU PERMAS JAY,DATE: 25-03-2018 09:42:19 AM,10.00
X51005444033,SROIE,train,0.8342396020889282,0.9523961544036865,0.0010683536529541016,0.28362584114074707,4,3.0,4.0,1.0,0.0,"PLAZA BATAI,DAMANSARA HEIGHTS",B.I.G. BEN'S INDEPENDENT GROCER BENS INDEPENDENT GROCER SDN. BHD,12/03/18,53.50
X51005444037,SROIE,train,0.5662012696266174,0.8684278428554535,5.942583084106445e-05,0.15397663414478302,4,4.0,4.0,0.0,0.0,50480 KUALA LUMPUR,PERI-PERI CHICKEN NANDO'S CHICKENLAND MALAYSIA SDN BHD,28 MAR 18,129.30
X51005444045,SROIE,train,0.8906280994415283,0.9650107175111771,2.5451183319091797e-05,0.24652530252933502,4,4.0,4.0,0.0,0.0,"LOT P.T. 2811,JALAN ANGSA,","99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA,",19-03-18,11.40
X51005447832,SROIE,train,0.7793567776679993,0.9387887269258499,0.003469407558441162,0.28963267793733394,4,4.0,4.0,0.0,0.0,"LOT 485,TMN LEMBAH KERAMAT",PETRODELI ENTERPRISE,26/02/18,85.54
X51005447833,SROIE,train,0.778021514415741,0.9382287114858627,0.0017626285552978516,0.2628031531276065,4,4.0,4.0,0.0,0.0,"176 JLN SUNGEI BESI,",SUN WONG KUT SDN BHD,21/02/18,88.17
X51005447839,SROIE,train,0.9794370532035828,0.9925966858863831,0.0007950663566589355,0.03978775441646576,4,4.0,4.0,0.0,0.0,"13,JLN TASIK UTAMA 8",RESTAURANT JIAWEI,DATE : 9/3/2018 20:54:50,65.20
X51005447840,SROIE,train,0.8815866112709045,0.9617471843957901,0.0005941390991210938,0.26821377873420715,4,3.0,4.0,1.0,0.0,"NO 19-G& 19-1& 19-2 JALAN TASIK UTAMA 4,",PASARAYA BORONG PINTAR SDN BHD,14/03/2018,12.00
X51005447848,SROIE,train,0.9591537117958069,0.9864267706871033,5.4955482482910156e-05,0.2669039685788448,4,4.0,4.0,0.0,0.0,"TAMAN SEA,47400",RESTAURANT SDN BHD,06/01/18,53.55
X51005447850,SROIE,train,0.7472491264343262,0.9258575141429901,0.00012177228927612305,0.2593483328819275,4,3.0,3.0,1.0,1.0,"NO 19-G& 19-1& 19-2 JALAN TASIK UTAMA 4,",PASARAYA BORONG PINTAR SDN BHD,04/03/2018,3.20
X51005447852,SROIE,train,0.7425092458724976,0.9262766987085342,0.00013875961303710938,0.24508138000965118,4,3.0,4.0,1.0,0.0,"41150 KLANG,SELANGOR","99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA,",20-02-18,10.00
X51005447853,SROIE,train,0.890680193901062,0.9613730907440186,0.0001412034034729004,0.26281730830669403,4,4.0,4.0,0.0,0.0,"41150 KLANG,SELANGOR","99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA,",05-02-18,141.50
X51005447860,SROIE,train,0.8642319440841675,0.9606166630983353,0.00019425153732299805,0.24996314942836761,4,4.0,4.0,0.0,0.0,"3RD FLR,AEON TAMAN MALURI SC","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",19/02/2018,17.70
X51005447861,SROIE,train,0.8170874714851379,0.9406557679176331,0.001926422119140625,0.023358047008514404,4,3.0,4.0,1.0,0.0,"NO 8,JALAN 7/118B,DESA TUN RAZAK",POPULAR BOOK CO. (M) SDN BHD,01/03/18,49.39
X51005453729,SROIE,train,0.8618388772010803,0.9434250444173813,0.001404404640197754,0.23186714947223663,4,3.0,4.0,1.0,0.0,"43300 SERI KEMBANGAN,SELANGOR",LIAN HING STATIONERY SDN BHD,27/03/2018,100.00
X51005453801,SROIE,train,0.9053447246551514,0.9658181667327881,0.0008872151374816895,0.2478876417299034,4,4.0,4.0,0.0,0.0,55100 KUALA LUMPUR,3180303 GL HANDICRAFT & TAIL ORING,20/03/2018,102.00
X51005453802,SROIE,train,0.8850166201591492,0.9532886892557144,0.0012943744659423828,0.2388502061367035,4,4.0,4.0,0.0,0.0,"43300 SERI KEMBANGAN,SELANGOR",LIAN HING STATIONERY SDN BHD,30/03/2018,159.00
X51005453804,SROIE,train,0.8443619608879089,0.9476354271173477,0.0009770393371582031,0.24749316275119781,4,4.0,4.0,0.0,0.0,"43300 SERI KEMBANGAN,SELANGOR",LIAN HING STATIONERY SDN BHD,27/03/2018,12.00
X51005568827,SROIE,train,0.8787316679954529,0.964990884065628,0.00039386749267578125,0.05022472143173218,4,4.0,4.0,0.0,0.0,"BANDAR PUTERI,47100 PUCHONG",BANH MI CAFE DIMILIKI: BANH MI CAFE SDN BHD 1110644-W NO. 1 JALAN PUTERI 7/10,29-10-2017,23.25
X51005568829,SROIE,train,0.8146711587905884,0.9508370757102966,0.0008619427680969238,0.287260023644194,4,3.0,4.0,1.0,0.0,NO.22 JALAN PUTERI 2/4,THAI DELICIOUS RESTAURANT,02/02/2017,100.00
X51005568880,SROIE,train,0.822905957698822,0.9443062841892242,1.6629695892333984e-05,0.05227479338645935,4,4.0,4.0,0.0,0.0,"43300 SERI KEMBANGAN,SELANGOR","MR.D.I.Y(M)SDN BHD CO-REG:860671-D LOT 1851-A & 1851-B,JALAN KPB 6,",19-09-17,RM 15.90
X51005568881,SROIE,train,0.9083900451660156,0.9705929309129715,8.732080459594727e-05,0.246224507689476,4,4.0,4.0,0.0,0.0,"NO 37,JALAN MANIS 7,TAMAN SEGAR,",HON HWA HARDWARE TRADING,21/09/2017,10.40
X51005568884,SROIE,train,0.7861645817756653,0.9414594322443008,0.00015544891357421875,0.2864861339330673,4,4.0,4.0,0.0,0.0,"43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. SDN BHD,24-11-17,RM 3.90
X51005568891,SROIE,train,0.9494631886482239,0.9831442832946777,0.000417172908782959,0.2549959570169449,4,4.0,4.0,0.0,0.0,"NO 37,JALAN MANIS 7,TAMAN SEGAR,",HON HWA HARDWARE TRADING,08/02/2017,277.00
X51005568898,SROIE,train,0.7182079553604126,0.9246933460235596,0.0007354021072387695,0.261149876518175,4,4.0,4.0,0.0,0.0,14 JALAN MANIS 4 TAMAN SEGAR 56100 KL,VIVOPAC MARKETING SDN BHD (1070687-M),30/05/2017,18.80
X51005568899,SROIE,train,0.7776747345924377,0.935783252120018,0.00023257732391357422,0.2586335092782974,4,4.0,4.0,0.0,0.0,"43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. SDN BHD,18-10-17,RM 5.90
X51005568900,SROIE,train,0.81117844581604,0.945026695728302,0.0001322627067565918,0.28274181485176086,4,4.0,4.0,0.0,0.0,"43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. SDN BHD,28-12-17,RM 9.90
X51005568911,SROIE,train,0.8545745611190796,0.9569608420133591,0.00015461444854736328,0.2761162370443344,4,4.0,4.0,0.0,0.0,"43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (KUCHAI) SDN BHD CO-REG: 750441-W LOT 1851-A & 1851-B,JALAN KPB 6,",08-03-17,RM 37.80
X51005568911(1),SROIE,train,0.8545745611190796,0.9569608420133591,0.00015461444854736328,0.2761162370443344,4,4.0,4.0,0.0,0.0,"43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (KUCHAI) SDN BHD CO-REG: 750441-W LOT 1851-A & 1851-B,JALAN KPB 6,",08-03-17,RM 37.80
X51005568913,SROIE,train,0.9020015597343445,0.9721886813640594,0.0004565119743347168,0.02540832757949829,4,4.0,4.0,0.0,0.0,55100 KUALA LUMPUR,IKANO HANDEL SDN BHD,27/07/17,538.00
X51005568913(1),SROIE,train,0.9020015597343445,0.9721886813640594,0.0004565119743347168,0.02540832757949829,4,4.0,4.0,0.0,0.0,55100 KUALA LUMPUR,IKANO HANDEL SDN BHD,27/07/17,538.00
X51005568914,SROIE,train,0.8994970917701721,0.9716218113899231,0.00043720006942749023,0.04499360918998718,4,3.0,4.0,1.0,0.0,55100 KUALA LUMPUR,IKANO HANDEL SDN BHD,09/08/17,90.00
X51005568914(1),SROIE,train,0.8994970917701721,0.9716218113899231,0.00043720006942749023,0.04499360918998718,4,3.0,4.0,1.0,0.0,55100 KUALA LUMPUR,IKANO HANDEL SDN BHD,09/08/17,90.00
X51005577192,SROIE,train,0.3540971279144287,0.8355889767408371,0.0007531046867370605,0.024710655212402344,4,4.0,4.0,0.0,0.0,"TAMAN PERINDUSTRIAN BUKIT SERDANG,",FY EAGLE ENTERPRISE,CS00031180 DATE: 04/12/2017,7.00
X51005577192(1),SROIE,train,0.3540971279144287,0.8355889767408371,0.0007531046867370605,0.024710655212402344,4,4.0,4.0,0.0,0.0,"TAMAN PERINDUSTRIAN BUKIT SERDANG,",FY EAGLE ENTERPRISE,CS00031180 DATE: 04/12/2017,7.00
X51005587254,SROIE,train,0.8125569224357605,0.9512017220258713,0.0003305673599243164,0.012888982892036438,4,4.0,4.0,0.0,0.0,"4-20,JALAN RIA 25/62 TAMAN SRI MUDA","TRI SHAAS SDN BHD (728515-M) MYDIN MART SRI MUDA 4-20,JALAN RIA 25/62 TAMAN SRI MUDA",DATE: 13/03/2017 03:00:42PM,5.00
X51005587267,SROIE,train,0.813923180103302,0.9474776089191437,0.0005259513854980469,0.006213739514350891,4,3.0,4.0,1.0,0.0,"4-20,JALAN RIA 25/62 TAMAN SRI MUDA",TRI SHAAS SDN BHD (728515-N),4/02/2017,100.10
X51005605284,SROIE,train,0.7204192876815796,0.9243726283311844,0.0009142756462097168,0.2577950656414032,4,4.0,4.0,0.0,0.0,"NO 1&3,JALAN ANGSA DELIMA 12,",ADVANCO COMPANY COMPANY REG. NO.: 725186-V,23/03/2018,83.00
X51005605284(1),SROIE,train,0.7204192876815796,0.9243726283311844,0.0009142756462097168,0.2577950656414032,4,4.0,4.0,0.0,0.0,"NO 1&3,JALAN ANGSA DELIMA 12,",ADVANCO COMPANY COMPANY REG. NO.: 725186-V,23/03/2018,83.00
X51005605284(2),SROIE,train,0.7204192876815796,0.9243726283311844,0.0009142756462097168,0.2577950656414032,4,4.0,4.0,0.0,0.0,"NO 1&3,JALAN ANGSA DELIMA 12,",ADVANCO COMPANY COMPANY REG. NO.: 725186-V,23/03/2018,83.00
